,id,providerUniqueId,name,type,projects,firstSeen,lastSeen,properties._environments,properties._productIDs,properties._techIDs,properties._vertexID,properties.atRestEncryption,properties.cloudPlatform,properties.cloudProviderURL,properties.creationDate,properties.externalId,properties.fullResourceName,properties.hasBackups,properties.isManaged,properties.isPaaS,properties.kind,properties.name,properties.nativeType,properties.providerUniqueId,properties.region,properties.regionLocation,properties.requiresSSL,properties.resourceGroupExternalId,properties.sizeGB,properties.status,properties.subscriptionExternalId,properties.updatedAt,properties.version,properties.zone,properties.architecture,properties.deploymentCoverage_sensor_deploymentStatus,properties.deploymentCoverage_sensor_recommendedSensorType,properties.deploymentCoverage_sensor_supported,properties.instanceType,properties.isContainerHost,properties.isEphemeral,properties.isFromAWSMarketplace,properties.memoryGB,properties.operatingSystem,properties.passwordAuthDisabled,properties.tags.Name,properties.totalDisks,properties.vCPUs,properties.encrypted,properties.encryptionInTransit,properties.isPublic,properties.loggingEnabled,properties.publicExposure,properties.regionType,properties.retentionPeriod,properties.versioningEnabled,properties.webHostingEnabled,properties.tags.stop_EST,properties.tags.Owner,properties.tags.Purpose,properties.tags.SE_DEMO,properties.tags.start_EST,Finding ID,Category,Classifier,Unique Matches,Total Matches,Severity,Finding Examples
16,d45a44ca-f248-510c-89d9-6d4ecd0914f7,,BG - DQ - AUG2024,DB_SERVER,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:55:01.216472Z,2024-12-12T10:26:24Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,2024,d45a44ca-f248-510c-89d9-6d4ecd0914f7,,AWS,,,i-005b000b30d8cdb71##CloudPlatform/DBServer##/home/collibra/owl/postgres/data,,,False,False,PostgreSQL,BG - DQ - AUG2024,HostedTechnologyConfigurationDBServer,,us-west-1,US,,,0.0,,482457381153,2024-11-28T10:39:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i-005b000b30d8cdb71##CloudPlatform/DBServer##/home/collibra/owl/postgres/data##BUILTIN-441,DataCategoryFinancial,Transaction Details,6,238,LOW,"[{""path"":""postgres.demos.owl_check_history"",""key"":""TRANSACTION_DATE"",""location"":""query"",""value"":""0***2"",""evidenceId"":""8f115e4018e67156677942cdd43f033a""},{""path"":""postgres.demos.owlcheck_q"",""key"":""TRANSACTION_DATE"",""location"":""cmd_line"",""value"":""0***2"",""evidenceId"":""015bd3ae8523a3ddb8a21955bc9635d2""},{""path"":""postgres.demos.opt_load"",""key"":""TRANSACTION_DATE"",""location"":""query"",""value"":""0***7"",""evidenceId"":""43e050cb9c6f0ccc441c6d8c7171ec11""},{""path"":""postgres.demos.opt_source"",""key"":""TRANSACTION_DATE"",""location"":""query"",""value"":""0***7"",""evidenceId"":""e1ad6a59b5cdb553efa5b8295fc6e15d""},{""path"":""postgres.demos.owl_check_repo"",""key"":""TRANSACTION_DATE"",""location"":""cmd_line_t"",""value"":""0***7"",""evidenceId"":""a829c5152cabc581ef91326a4902aa78""},{""path"":""postgres.demos.web_log"",""key"":""TRANSACTION_DATE"",""location"":""log_desc"",""value"":""0***7"",""evidenceId"":""888218f0122d7218f406c930ead1bebc""},{""path"":""postgres.owlhub.agent_q"",""key"":""TRANSACTION_DATE"",""location"":""cmd_line"",""value"":""0***7"",""evidenceId"":""aaede3e128f841d86529ddedd14d8f9f""},{""path"":""postgres.demos.owl_check_history"",""key"":""TRANSACTION_DATE"",""location"":""cmd_line"",""value"":""0***7"",""evidenceId"":""8f115e4018e67156677942cdd43f033a""},{""path"":""postgres.demos.owlcheck_q"",""key"":""TRANSACTION_DATE"",""location"":""cmd_line"",""value"":""0***7"",""evidenceId"":""015bd3ae8523a3ddb8a21955bc9635d2""},{""path"":""postgres.demos.web_log"",""key"":""TRANSACTION_DATE"",""location"":""log_desc"",""value"":""0***7"",""evidenceId"":""888218f0122d7218f406c930ead1bebc""},{""path"":""postgres.owlhub.agent_q"",""key"":""TRANSACTION_DATE"",""location"":""cmd_line"",""value"":""0***7"",""evidenceId"":""aaede3e128f841d86529ddedd14d8f9f""}]"
17,dafc357c-aaa4-56a8-81e5-df217a2ac43e,arn:aws:rds:us-east-1:482457381153:db:dqse-postgres,dqse-postgres,DB_SERVER,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:16:42.040562Z,2024-12-13T05:41:04Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,10015,dafc357c-aaa4-56a8-81e5-df217a2ac43e,True,AWS,https://us-east-1.console.aws.amazon.com/rds/home?region=us-east-1#database:id=dqse-postgres;is-cluster=false,2022-11-14T14:55:46.368Z,arn:aws:rds:us-east-1:482457381153:db:dqse-postgres,,True,True,True,PostgreSQL,dqse-postgres,rds/PostgreSQL/instance,arn:aws:rds:us-east-1:482457381153:db:dqse-postgres,us-east-1,US,False,,200.0,Active,482457381153,2024-12-13T05:41:07Z,14.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arn:aws:rds:us-east-1:482457381153:db:dqse-postgres##BUILTIN-162,DataCategoryPHI,national provider identifier (npi),45,213,HIGH,"[{""path"":""postgres.dqse.patient_data"",""key"":""npi_number"",""location"":""npi_number"",""value"":""89**0****5"",""evidenceId"":""2449c36dd949b0ede3de6b3455261256""}]"
18,dc6c68d3-fb36-5670-9c08-7307d930474a,arn:aws:s3:::kiel-collibra-dq,kiel-collibra-dq,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:26.469405Z,2024-12-13T05:41:30Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,dc6c68d3-fb36-5670-9c08-7307d930474a,,AWS,https://console.aws.amazon.com/s3/buckets/kiel-collibra-dq?region=us-east-2,2021-09-30T18:13:49Z,kiel-collibra-dq,,,,,,kiel-collibra-dq,bucket,arn:aws:s3:::kiel-collibra-dq,us-east-2,US,,,,Active,482457381153,2024-12-10T13:21:53Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,True,False,,,,,,kiel-collibra-dq##BUILTIN-455,DataCategoryPII,Account ID,1,1,INFO,"[{""path"":""contact.csv"",""key"":""accountid"",""value"":""fi**t***e"",""evidenceId"":""ab319eae66f601d79356a0ee2cd1d969"",""contentSizeBytes"":16273}]"
19,dafc357c-aaa4-56a8-81e5-df217a2ac43e,arn:aws:rds:us-east-1:482457381153:db:dqse-postgres,dqse-postgres,DB_SERVER,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:16:42.040562Z,2024-12-13T05:41:04Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,10015,dafc357c-aaa4-56a8-81e5-df217a2ac43e,True,AWS,https://us-east-1.console.aws.amazon.com/rds/home?region=us-east-1#database:id=dqse-postgres;is-cluster=false,2022-11-14T14:55:46.368Z,arn:aws:rds:us-east-1:482457381153:db:dqse-postgres,,True,True,True,PostgreSQL,dqse-postgres,rds/PostgreSQL/instance,arn:aws:rds:us-east-1:482457381153:db:dqse-postgres,us-east-1,US,False,,200.0,Active,482457381153,2024-12-13T05:41:07Z,14.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arn:aws:rds:us-east-1:482457381153:db:dqse-postgres##BUILTIN-244,DataCategoryPII,Employee Id,1001,1424,INFO,"[{""path"":""postgres.dqse.hr_roster"",""key"":""employee_id"",""location"":""employee_id"",""value"":""A**9**1"",""evidenceId"":""bfacd2f7e96d83609eeb83e7a21feda8""},{""path"":""postgres.dqse.hr_data"",""key"":""employee_id"",""location"":""employee_id"",""value"":""Y**8**8"",""evidenceId"":""89b64a6e6275d3ccee9b308230216be9""}]"
20,a73cc2ff-f892-53ca-ad66-d0d75315fe86,arn:aws:rds:us-east-1:482457381153:snapshot:database-1-snapshot,database-1-snapshot,SNAPSHOT,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-26T16:26:23.40536Z,2024-12-13T05:41:05Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,9136,a73cc2ff-f892-53ca-ad66-d0d75315fe86,,AWS,https://us-east-1.console.aws.amazon.com/rds/home?region=us-east-1#db-snapshot:id=database-1-snapshot,2024-11-14T10:08:52.808Z,arn:aws:rds:us-east-1:482457381153:snapshot:database-1-snapshot,,,,,,database-1-snapshot,rds#snapshot,arn:aws:rds:us-east-1:482457381153:snapshot:database-1-snapshot,us-east-1,,,,,Active,482457381153,2024-11-26T22:40:53Z,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,arn:aws:rds:us-east-1:482457381153:snapshot:database-1-snapshot##ORPHANED-SNAPSHOT-1,DataCategoryStaleData,Orphaned Snapshot,0,0,MEDIUM,
21,7b779d64-3c94-50c4-bc45-75b6d82aa7d8,,Hari_CDQ_main,DB_SERVER,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T20:07:32.313935Z,2024-12-12T11:19:13Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,2024,7b779d64-3c94-50c4-bc45-75b6d82aa7d8,,AWS,,,i-06b600c5c519dace9##CloudPlatform/DBServer##/home/collibradq/owl/postgres/data,,,False,False,PostgreSQL,Hari_CDQ_main,HostedTechnologyConfigurationDBServer,,us-east-1,US,,,0.0,,482457381153,2024-11-26T22:36:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i-06b600c5c519dace9##CloudPlatform/DBServer##/home/collibradq/owl/postgres/data##BUILTIN-177,DataCategoryFinancial,Credit Score,1,1,LOW,"[{""path"":""postgres.public.rule_repo"",""key"":""FICO"",""location"":""rule_description"",""value"":""3**"",""evidenceId"":""070e4d6c9d16f64a3a16e0d0ec939d77""}]"
22,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,arn:aws:s3:::confirmation-deletion-pending,confirmation-deletion-pending,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:23.827772Z,2024-12-13T05:41:28Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,,AWS,https://console.aws.amazon.com/s3/buckets/confirmation-deletion-pending?region=us-east-1,2024-05-18T06:17:34Z,confirmation-deletion-pending,,,,,,confirmation-deletion-pending,bucket,arn:aws:s3:::confirmation-deletion-pending,us-east-1,US,,,,Active,482457381153,2024-12-11T17:15:09Z,,,,,,,,,,,,,,,,,True,False,False,False,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,confirmation-deletion-pending##BUILTIN-454,DataCategoryFinancial,Payment Method,3,126,MEDIUM,"[{""path"":""joshz-collibra-dq/moodys/controversies_details_220702.parquet"",""key"":""payment"",""location"":""Controversy_Responsiveness_Comment"",""value"":""V***"",""evidenceId"":""d38c39369a31874946a46403bc5f242a""},{""path"":""joshz-collibra-dq/archives/amex/Billed_transactions.csv"",""key"":""PAYMENT"",""value"":""I**E**C"",""evidenceId"":""a163661dad2cc6a4ec4b1e7558281ce7"",""contentSizeBytes"":3232506},{""path"":""joshz-collibra-dq/archives/amex/Unbilled_transactions.csv"",""key"":""PAYMENT"",""value"":""I**E**C"",""evidenceId"":""2bdb747ee366ca08b28f0206b849f427"",""contentSizeBytes"":3023742},{""path"":""joshz-collibra-dq/archives/amex/Billed_transactions.csv"",""key"":""PAYMENT"",""value"":""I**E**C"",""evidenceId"":""a163661dad2cc6a4ec4b1e7558281ce7"",""contentSizeBytes"":3232506},{""path"":""joshz-collibra-dq/archives/amex/Unbilled_transactions.csv"",""key"":""PAYMENT"",""value"":""I**E**C"",""evidenceId"":""2bdb747ee366ca08b28f0206b849f427"",""contentSizeBytes"":3023742}]"
23,095178b0-e8dd-598a-bd48-03760e3fbe57,arn:aws:dynamodb:us-east-1:482457381153:table/northwind,northwind,DATABASE,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:16:36.057173Z,2024-12-13T05:40:56Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3032,095178b0-e8dd-598a-bd48-03760e3fbe57,,AWS,https://us-east-1.console.aws.amazon.com/dynamodbv2/home?region=us-east-1#table?name=northwind,2021-01-20T09:38:20.214Z,arn:aws:dynamodb:us-east-1:482457381153:table/northwind,,,,,AmazonDynamoDBTable,northwind,dynamoDB/table,arn:aws:dynamodb:us-east-1:482457381153:table/northwind,us-east-1,US,,,0.0,Active,482457381153,2024-12-13T05:40:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arn:aws:dynamodb:us-east-1:482457381153:table/northwind##BUILTIN-126,DataCategoryPII,Address,20,66,LOW,"[{""path"":""northwind"",""key"":""shipAddress"",""location"":""/shipAddress"",""value"":""Ci***Ce**...**t. (30 chars)"",""evidenceId"":""079e84d5b338af63fe861db6a9894567""}]"
24,49ed78ff-c7ca-5e1f-97e4-976df0ff3380,,creditacceptance-poc_edge,DB_SERVER,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T19:01:53.456893Z,2024-12-12T10:35:46Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,2024,49ed78ff-c7ca-5e1f-97e4-976df0ff3380,,AWS,,,i-0d5f49bdc2c559336##CloudPlatform/DBServer##/opt/owl/postgres/data,,,False,False,PostgreSQL,creditacceptance-poc_edge,HostedTechnologyConfigurationDBServer,,us-east-1,US,,,0.0,,482457381153,2024-11-26T22:36:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i-0d5f49bdc2c559336##CloudPlatform/DBServer##/opt/owl/postgres/data##BUILTIN-470,DataCategoryDigitalIdentity,Hashed Password,1,1,LOW,"[{""path"":""postgres.public.users"",""key"":""password"",""location"":""password"",""value"":""$2***0$**...**A6 (60 chars)"",""evidenceId"":""79ec8c3aa658a7c2497c9a19068c9750""}]"
25,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,arn:aws:s3:::confirmation-deletion-pending,confirmation-deletion-pending,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:23.827772Z,2024-12-13T05:41:28Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,,AWS,https://console.aws.amazon.com/s3/buckets/confirmation-deletion-pending?region=us-east-1,2024-05-18T06:17:34Z,confirmation-deletion-pending,,,,,,confirmation-deletion-pending,bucket,arn:aws:s3:::confirmation-deletion-pending,us-east-1,US,,,,Active,482457381153,2024-12-11T17:15:09Z,,,,,,,,,,,,,,,,,True,False,False,False,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,confirmation-deletion-pending##BUILTIN-401,DataCategoryPII,Zip Code,1149,4351,INFO,"[{""path"":""moodys-dq-pov/d_property-09-21.parquet"",""key"":""Location_address_postal_code"",""location"":""Location_address_postal_code"",""value"":""7***8"",""evidenceId"":""67fe4d0c215c7c64c664c1516abdaed8""},{""path"":""moodys-dq-pov/d_property-09-20.parquet"",""key"":""Location_address_postal_code"",""location"":""Location_address_postal_code"",""value"":""1***2"",""evidenceId"":""b87dd9153e1ea3dbbd3e0bdf5dea1787""},{""path"":""moodys-dq-pov/0000_part_00.parquet"",""key"":""Location_address_postal_code"",""location"":""Location_address_postal_code"",""value"":""3***2"",""evidenceId"":""7abd0e6606692d460f8fa41878b181d6""},{""path"":""joshz-collibra-dq/moodys-orbis/address_dq.csv"",""key"":""postcode"",""value"":""4***1"",""evidenceId"":""ba36cf7038cf80c45c37cffcd321db50"",""contentSizeBytes"":80340611},{""path"":""cortesdq/Wyndham/DI22343.05042023.xml.2023-04-05.09_27_01.370.json"",""key"":""post_cd"",""location"":""[27]/post_cd"",""value"":""9***1"",""evidenceId"":""dd717efa30c0eda09a1ee7335990af4b"",""contentSizeBytes"":356291},{""path"":""joshz-collibra-dq/moodys-orbis/address_dq.csv"",""key"":""postcode"",""value"":""1***3"",""evidenceId"":""ba36cf7038cf80c45c37cffcd321db50"",""contentSizeBytes"":80340611}]"
26,7b779d64-3c94-50c4-bc45-75b6d82aa7d8,,Hari_CDQ_main,DB_SERVER,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T20:07:32.313935Z,2024-12-12T11:19:13Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,2024,7b779d64-3c94-50c4-bc45-75b6d82aa7d8,,AWS,,,i-06b600c5c519dace9##CloudPlatform/DBServer##/home/collibradq/owl/postgres/data,,,False,False,PostgreSQL,Hari_CDQ_main,HostedTechnologyConfigurationDBServer,,us-east-1,US,,,0.0,,482457381153,2024-11-26T22:36:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i-06b600c5c519dace9##CloudPlatform/DBServer##/home/collibradq/owl/postgres/data##BUILTIN-1,DataCategoryPII,Email,61,78,MEDIUM,"[{""path"":""postgres.public.dataset_field_value"",""key"":""field_value"",""value"":""a***@google.de"",""evidenceId"":""c7c3d510b8a79ef2074b9b4c78ae7965""},{""path"":""postgres.public.data_preview"",""key"":""field_value"",""value"":""a***@infoseek.co.jp"",""evidenceId"":""b3ffc31cb1c1a52783a61db1f499d3fb""},{""path"":""postgres.public.dataset_field"",""key"":""max_abs"",""value"":""z***@fc2.com"",""evidenceId"":""a80e84d72bad8138a9d4b840c7218236""},{""path"":""postgres.public.dataset_hist"",""key"":""hist_values"",""value"":""c***@geocities.com"",""evidenceId"":""fc175c105823e81e2319025f08d2c747""},{""path"":""postgres.public.rule_repo"",""key"":""example_1"",""value"":""b***@vysolar.com"",""evidenceId"":""f1172ae5e855bf80017aad3e15c87836""},{""path"":""postgres.public.users"",""key"":""email"",""value"":""a***@collibra.com"",""evidenceId"":""fa9b6648a4c36eae15f0b758098a7302""},{""path"":""postgres.public.outlier_categorical_preview"",""key"":""out_value"",""value"":""g***@qq.com"",""evidenceId"":""45836b528404c68eab4c93659bfe2600""},{""path"":""postgres.owlhub.security_audit"",""key"":""change_description"",""value"":""m***@collibra.com"",""evidenceId"":""6339e2a6c9dcc52071fa1886693dba5f""},{""path"":""postgres.public.observation"",""key"":""obs"",""value"":""f***@aol.com"",""evidenceId"":""7037998f6451909e3ae3be4e85d96194""},{""path"":""postgres.public.outlier"",""key"":""out_value"",""value"":""g***@qq.com"",""evidenceId"":""7907aed35ce1beeee98511773481c927""},{""path"":""postgres.public.dataset_field_value"",""key"":""field_value"",""value"":""s***@sakura.ne.jp"",""evidenceId"":""c7c3d510b8a79ef2074b9b4c78ae7965""},{""path"":""postgres.public.data_preview"",""key"":""field_value"",""value"":""v***@fc2.com"",""evidenceId"":""b3ffc31cb1c1a52783a61db1f499d3fb""},{""path"":""postgres.public.dataset_field"",""key"":""min_abs"",""value"":""a***@webs.com"",""evidenceId"":""a80e84d72bad8138a9d4b840c7218236""},{""path"":""postgres.public.dataset_hist"",""key"":""hist_values"",""value"":""r***@dailymotion.com"",""evidenceId"":""fc175c105823e81e2319025f08d2c747""},{""path"":""postgres.public.rule_repo"",""key"":""example_3"",""value"":""s***@collibra.com"",""evidenceId"":""f1172ae5e855bf80017aad3e15c87836""},{""path"":""postgres.public.users"",""key"":""email"",""value"":""h***@collibra.com"",""evidenceId"":""fa9b6648a4c36eae15f0b758098a7302""},{""path"":""postgres.public.outlier_categorical_preview"",""key"":""out_value"",""value"":""w***@wordpress.org"",""evidenceId"":""45836b528404c68eab4c93659bfe2600""},{""path"":""postgres.owlhub.security_audit"",""key"":""change_description"",""value"":""m***@collibra.com"",""evidenceId"":""6339e2a6c9dcc52071fa1886693dba5f""}]"
27,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,arn:aws:s3:::confirmation-deletion-pending,confirmation-deletion-pending,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:23.827772Z,2024-12-13T05:41:28Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,,AWS,https://console.aws.amazon.com/s3/buckets/confirmation-deletion-pending?region=us-east-1,2024-05-18T06:17:34Z,confirmation-deletion-pending,,,,,,confirmation-deletion-pending,bucket,arn:aws:s3:::confirmation-deletion-pending,us-east-1,US,,,,Active,482457381153,2024-12-11T17:15:09Z,,,,,,,,,,,,,,,,,True,False,False,False,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,confirmation-deletion-pending##BUILTIN-453,DataCategoryFinancial,Bank Name,49,698,HIGH,"[{""path"":""joshz-collibra-dq/moodys/controversies_details_220701.parquet"",""key"":""BNP Paribas"",""location"":""Controversy_Description"",""value"":""BN***ar***s"",""evidenceId"":""882bf787ea1e2f8b1af4b4012d8ad22b""},{""path"":""joshz-collibra-dq/moodys/controversies_details_220702.parquet"",""key"":""Bank of China"",""location"":""Controversy_Description"",""value"":""Ba***of*****a"",""evidenceId"":""b5e73c00e54b1450697e988d1940f3f3""},{""path"":""joshz-collibra-dq/moodys/esg_entity_master.parquet"",""key"":""BANK PLC"",""location"":""Entity_name_bvd"",""value"":""B**K***C"",""evidenceId"":""fbaac11eb856a97df7c22424196574b8""},{""path"":""moodys-dq-pov/d_property-09-20.parquet"",""key"":""COMMONWEALTH BANK"",""location"":""Loan_lender_name"",""value"":""CO***NW**...**NK (17 chars)"",""evidenceId"":""9068e2abc3b1386fa62d572551d8b957""},{""path"":""joshz-collibra-dq/moodys-orbis/address_dq.csv"",""key"":""Bank Of China"",""value"":""Ba***Of*****a"",""evidenceId"":""a074649e283caddeaf2cdded4e0bdab7"",""contentSizeBytes"":80340611},{""path"":""joshz-collibra-dq/moodys/Ingestion Templates July 2021_VE_Controversy_Aggregated_Scoring_Input.xlsx##ct_new_drivers_20210712_105600"",""key"":""United Bank"",""value"":""Un***d ***k"",""evidenceId"":""04afa54ca3c0eed35354af8050b1b882"",""contentSizeBytes"":1390317},{""path"":""moodys-dq-pov/d_property-09-21.parquet"",""key"":""COMMONWEALTH BANK"",""location"":""Loan_lender_name"",""value"":""CO***NW**...**NK (17 chars)"",""evidenceId"":""2400295fe00a258e4c5b2bb2c292a3a6""},{""path"":""joshz-collibra-dq/moodys/controversies_details_220701.parquet"",""key"":""Westpac"",""location"":""Controversy_Description"",""value"":""W**t**c"",""evidenceId"":""882bf787ea1e2f8b1af4b4012d8ad22b""},{""path"":""joshz-collibra-dq/moodys-orbis/address_dq.csv"",""key"":""Bank Of China"",""value"":""Ba***Of*****a"",""evidenceId"":""a074649e283caddeaf2cdded4e0bdab7"",""contentSizeBytes"":80340611},{""path"":""joshz-collibra-dq/moodys/Ingestion Templates July 2021_VE_Controversy_Aggregated_Scoring_Input.xlsx##ct_new_drivers_20210712_105600"",""key"":""United Bank"",""value"":""Un***d ***k"",""evidenceId"":""04afa54ca3c0eed35354af8050b1b882"",""contentSizeBytes"":1390317}]"
28,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,arn:aws:s3:::confirmation-deletion-pending,confirmation-deletion-pending,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:23.827772Z,2024-12-13T05:41:28Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,,AWS,https://console.aws.amazon.com/s3/buckets/confirmation-deletion-pending?region=us-east-1,2024-05-18T06:17:34Z,confirmation-deletion-pending,,,,,,confirmation-deletion-pending,bucket,arn:aws:s3:::confirmation-deletion-pending,us-east-1,US,,,,Active,482457381153,2024-12-11T17:15:09Z,,,,,,,,,,,,,,,,,True,False,False,False,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,confirmation-deletion-pending##BUILTIN-413,DataCategoryPII,Financial Metrics,963,1993,MEDIUM,"[{""path"":""joshz-collibra-dq/moodys-orbis/industry_fin_dq.csv"",""key"":""operating_revenue_turnover_"",""value"":""***"",""evidenceId"":""a3dcc6e271b629c21681f35998a20eaf"",""contentSizeBytes"":403542768}]"
29,dafc357c-aaa4-56a8-81e5-df217a2ac43e,arn:aws:rds:us-east-1:482457381153:db:dqse-postgres,dqse-postgres,DB_SERVER,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:16:42.040562Z,2024-12-13T05:41:04Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,10015,dafc357c-aaa4-56a8-81e5-df217a2ac43e,True,AWS,https://us-east-1.console.aws.amazon.com/rds/home?region=us-east-1#database:id=dqse-postgres;is-cluster=false,2022-11-14T14:55:46.368Z,arn:aws:rds:us-east-1:482457381153:db:dqse-postgres,,True,True,True,PostgreSQL,dqse-postgres,rds/PostgreSQL/instance,arn:aws:rds:us-east-1:482457381153:db:dqse-postgres,us-east-1,US,False,,200.0,Active,482457381153,2024-12-13T05:41:07Z,14.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arn:aws:rds:us-east-1:482457381153:db:dqse-postgres##BUILTIN-32,DataCategoryPII,Phone Number,53,249,CRITICAL,"[{""path"":""postgres.dqse.patient_data"",""key"":""phone"",""location"":""phone"",""value"":""92***46****0"",""evidenceId"":""4b0ed7f1b3228ea4587244caf9215977""}]"
30,dc6c68d3-fb36-5670-9c08-7307d930474a,arn:aws:s3:::kiel-collibra-dq,kiel-collibra-dq,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:26.469405Z,2024-12-13T05:41:30Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,dc6c68d3-fb36-5670-9c08-7307d930474a,,AWS,https://console.aws.amazon.com/s3/buckets/kiel-collibra-dq?region=us-east-2,2021-09-30T18:13:49Z,kiel-collibra-dq,,,,,,kiel-collibra-dq,bucket,arn:aws:s3:::kiel-collibra-dq,us-east-2,US,,,,Active,482457381153,2024-12-10T13:21:53Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,True,False,,,,,,kiel-collibra-dq##BUILTIN-130,DataCategoryPII,Date of Birth,31,31,MEDIUM,"[{""path"":""Customer.csv"",""key"":""dob"",""value"":""1**/***2"",""evidenceId"":""bf22a25f00021b19dfadcb8aeb308781"",""contentSizeBytes"":3797}]"
